Temperature,Humidity,Moisture,Nitrogen,Potassium,Phosphorous,SDI,Level
40,24.8,23.2,6.65,47.55,3.02,74.99,High
31,41.03,20.94,51.31,36.78,7.23,37.4,Moderate
35,37.08,36.67,59.61,9.59,25.25,45.76,Moderate
29,60.9,48.37,47.72,25.9,21.52,9.46,Healthy
38,72.17,20.17,32.32,11.78,7.97,56.37,Moderate
32,70.9,34.04,37.3,25.37,7.14,32.57,Moderate
36,31.53,11.23,14.12,6.75,1.43,80.06,High
25,61.19,50.97,40.62,29.48,6.4,9.09,Healthy
33,21.69,12.99,20.5,9.17,4.76,73.76,High
27,59.6,49.07,39.96,33.45,16.51,5.59,Healthy
33,49.99,30.99,54.46,32.58,18.72,26.08,Low
38,22.19,11.46,6.57,43.19,22.59,70.26,High
33,62.51,58.41,30.8,26.2,5.65,28.16,Low
24,68.58,49.22,43.47,25.74,18.08,9.59,Healthy
39,29.32,17.22,9.11,28.06,1.47,72.08,High
40,31.31,11.63,31.73,8.68,8.95,73.28,High
40,21.42,65.67,6.2,13.82,11.98,70.86,High
30,53.71,23.41,25.01,44.22,10.37,34.3,Moderate
20,69.93,40.53,57.44,20.75,7.5,27.08,Low
28,57.41,53.43,56.08,35.72,22.35,8.1,Healthy
22,64.72,13.84,54.67,27.26,27.24,29.01,Low
25,70.65,67.14,27.8,15.76,2.99,33.88,Moderate
37,43.73,25.32,50.72,40.15,3.35,45.16,Moderate
36,79.98,56.38,8.43,37.88,3.4,47.23,Moderate
22,65.54,49.23,41.55,33.85,25.15,9.62,Healthy
27,60.77,50.11,39.25,45.93,24.78,9.07,Healthy
27,63.08,53.46,46.79,41.76,25.41,9.19,Healthy
37,24.32,13.1,30.29,6.47,6.16,75.67,High
26,41.47,43.08,12.3,46.32,25.66,28.86,Low
38,66.08,41.93,45.16,15.49,13.97,34.38,Moderate
20,59.43,68.53,42.2,45.76,18.37,20.6,Low
26,71.78,51.5,45.91,28.66,19.8,9.79,Healthy
30,41.47,46.84,41.75,40.17,8.34,24.04,Low
32,22.51,17.7,8.84,9.91,2.27,75.25,High
39,61.65,49.46,49.77,24.47,25.46,24.31,Low
38,36.32,67.98,39.12,36.39,5.45,46.04,Moderate
26,79.48,55.8,44.63,21.85,3.09,26.63,Low
33,28.61,16.03,14.99,5.19,8.18,71.54,High
36,37.05,36.42,56.7,23.85,18.7,37.23,Moderate
24,63.44,36.25,28.0,35.47,14.2,15.9,Low
32,24.21,26.66,10.43,9.11,1.71,70.23,High
21,39.33,40.94,18.02,32.37,19.09,28.36,Low
25,56.41,45.0,32.21,31.93,15.62,8.99,Healthy
40,21.43,24.92,10.44,12.4,4.11,79.27,High
37,23.35,21.9,30.95,7.43,4.57,71.89,High
27,57.11,42.11,48.02,35.94,22.76,8.77,Healthy
22,68.28,31.97,21.08,15.09,11.09,34.84,Moderate
40,74.85,21.97,7.63,6.39,10.4,70.44,High
38,29.66,24.98,8.36,5.38,3.29,78.77,High
23,63.01,28.8,54.06,39.43,14.01,17.61,Low
26,58.35,49.49,33.96,29.26,21.54,6.61,Healthy
39,25.39,17.02,12.62,16.26,4.78,76.2,High
32,38.94,64.68,54.16,33.57,11.45,30.51,Moderate
21,44.05,50.4,23.07,33.82,8.79,23.75,Low
21,64.68,45.01,28.57,9.34,17.67,26.64,Low
34,33.26,38.64,44.0,12.76,19.45,41.29,Moderate
30,66.5,36.14,50.28,15.39,26.01,26.43,Low
34,74.91,22.62,27.55,8.4,18.36,50.42,Moderate
30,37.94,26.91,41.13,47.68,8.86,38.64,Moderate
39,25.29,20.14,8.76,19.92,4.9,74.09,High
26,57.88,44.23,36.43,33.9,25.0,8.75,Healthy
31,64.84,39.24,27.79,44.56,9.91,26.52,Low
27,57.09,63.04,29.83,9.9,25.77,27.51,Low
36,26.18,15.21,9.48,22.89,1.91,72.36,High
39,77.87,14.04,12.83,7.65,4.61,75.0,High
37,21.37,11.78,20.97,11.82,18.04,71.56,High
23,55.82,54.39,59.27,33.46,22.76,8.84,Healthy
30,58.38,59.46,30.11,22.71,26.6,21.8,Low
37,31.54,20.48,9.89,9.37,1.5,76.51,High
24,30.47,66.05,59.49,27.51,23.66,28.02,Low
33,25.48,24.25,13.47,6.72,3.97,71.07,High
25,74.99,26.76,28.15,10.83,29.48,37.56,Moderate
24,66.44,48.24,49.43,23.98,20.13,8.8,Healthy
32,58.0,41.18,31.11,22.54,24.14,23.18,Low
24,41.76,46.44,14.78,11.87,24.17,32.21,Moderate
34,20.06,19.52,19.07,5.2,1.55,78.22,High
20,57.84,48.74,52.61,33.7,21.7,8.94,Healthy
21,61.03,37.57,19.6,24.4,23.7,23.12,Low
40,25.09,18.22,16.04,49.9,6.8,72.35,High
36,33.39,20.2,7.85,5.79,14.81,70.22,High
28,40.67,62.41,24.77,19.67,17.23,31.24,Moderate
26,67.0,24.55,41.87,22.03,17.14,23.35,Low
25,65.67,20.15,30.42,42.11,12.6,25.42,Low
40,62.89,45.81,26.01,15.46,9.77,40.07,Moderate
26,63.28,46.92,58.36,30.44,20.86,6.52,Healthy
39,24.28,21.63,19.8,8.0,18.68,70.73,High
33,57.23,50.36,16.81,31.3,21.74,21.25,Low
25,66.32,51.28,45.89,33.03,7.11,9.58,Healthy
25,57.38,60.38,44.66,6.44,27.24,23.13,Low
38,59.59,33.59,52.11,24.6,28.3,31.61,Moderate
40,27.61,14.51,24.76,10.96,8.38,74.51,High
26,61.88,50.27,44.82,22.03,19.67,7.19,Healthy
40,66.9,31.09,27.04,22.92,13.15,43.41,Moderate
26,55.78,44.21,48.67,27.6,24.67,9.37,Healthy
26,64.68,54.16,49.77,25.98,23.85,9.08,Healthy
26,55.44,53.08,39.41,35.53,25.35,8.03,Healthy
35,61.08,19.66,43.01,38.62,13.48,32.32,Moderate
31,60.3,20.67,37.68,12.22,17.29,35.07,Moderate
25,54.8,59.27,45.51,38.35,18.72,8.36,Healthy
35,59.44,25.61,53.92,39.4,3.9,34.2,Moderate
38,26.95,26.18,13.14,35.86,10.57,58.57,Moderate
39,27.7,21.84,12.2,13.73,3.24,75.38,High
33,41.79,11.16,7.07,7.63,1.55,73.06,High
26,58.63,51.5,39.35,45.86,12.97,9.59,Healthy
25,66.95,49.32,47.63,33.43,21.4,4.33,Healthy
26,39.08,33.91,39.92,36.43,23.38,22.05,Low
25,58.3,52.45,31.35,26.14,1.5,16.8,Low
27,38.68,67.77,45.18,34.09,20.95,22.84,Low
21,27.95,48.47,47.9,12.9,29.79,35.16,Moderate
23,25.63,22.2,11.24,11.0,26.54,56.59,Moderate
34,21.1,24.81,9.66,10.88,5.53,71.88,High
23,43.37,29.79,40.07,19.93,12.72,29.95,Low
39,33.03,18.6,13.88,7.08,7.51,75.46,High
30,75.62,52.36,19.07,38.34,10.36,26.86,Low
31,26.57,17.55,33.69,16.24,18.83,51.29,Moderate
36,28.22,12.16,25.51,10.64,6.97,70.85,High
32,21.1,69.59,40.49,31.23,14.64,41.88,Moderate
26,22.85,33.96,45.51,27.77,29.06,33.16,Moderate
22,30.84,61.16,55.36,25.38,13.78,29.14,Low
25,23.43,53.66,36.34,49.44,23.85,28.11,Low
38,30.0,16.06,6.33,16.49,1.83,77.48,High
23,62.88,41.69,49.31,35.46,14.06,9.93,Healthy
21,24.49,39.71,10.75,38.89,26.08,41.04,Moderate
34,61.8,30.39,15.46,6.62,19.61,45.15,Moderate
34,60.72,26.77,54.65,25.77,23.31,27.63,Low
34,68.62,61.96,43.0,13.75,23.47,32.74,Moderate
20,28.13,14.24,16.94,31.01,9.48,53.09,Moderate
39,20.97,10.62,46.12,8.08,23.64,71.72,High
37,23.76,17.84,14.57,14.15,11.3,70.71,High
24,37.37,36.92,10.55,5.19,13.57,46.38,Moderate
38,59.02,57.91,39.64,49.28,5.04,34.59,Moderate
28,44.42,28.47,49.02,34.52,25.21,23.96,Low
38,25.9,63.18,8.12,8.85,3.59,72.11,High
37,24.01,12.68,15.87,14.93,13.57,71.15,High
32,28.74,57.55,31.5,29.16,25.34,34.78,Moderate
26,60.15,63.21,48.76,41.11,20.2,9.46,Healthy
22,77.96,68.86,43.44,24.75,14.5,27.56,Low
35,26.63,20.61,9.53,6.0,8.7,74.14,High
25,65.44,54.93,49.92,28.41,23.37,7.42,Healthy
25,63.81,44.02,50.73,43.89,15.55,8.39,Healthy
34,64.71,37.16,53.54,27.97,17.51,23.2,Low
40,35.98,28.73,12.24,9.8,1.23,73.13,High
40,20.63,14.26,57.38,9.08,3.37,78.03,High
25,57.64,62.42,54.32,32.43,17.23,8.66,Healthy
40,23.84,16.23,21.5,13.87,29.24,73.43,High
26,64.44,56.24,46.94,37.28,14.59,8.62,Healthy
26,57.6,55.04,37.88,41.49,15.62,9.38,Healthy
22,60.15,42.58,48.63,33.06,23.26,8.76,Healthy
25,75.3,52.23,48.59,35.65,20.42,8.91,Healthy
35,55.76,41.09,20.25,47.59,17.1,31.42,Moderate
39,20.69,14.8,15.26,44.55,9.77,70.96,High
25,59.28,55.79,27.57,33.8,20.54,7.93,Healthy
29,70.93,59.84,47.64,21.09,9.68,24.31,Low
30,74.08,45.58,25.41,31.32,7.83,26.48,Low
37,31.64,11.54,55.19,7.22,2.74,71.29,High
25,38.97,61.47,35.6,26.67,25.59,22.24,Low
40,22.35,12.28,39.77,6.32,3.69,80.46,High
23,34.72,42.19,31.0,31.84,10.51,26.51,Low
23,60.81,52.02,47.99,40.29,26.08,6.99,Healthy
26,24.41,50.05,58.25,29.68,2.94,29.16,Low
40,79.98,18.74,15.9,11.0,5.83,70.77,High
34,73.77,44.88,36.66,11.28,6.9,39.36,Moderate
24,64.58,67.31,33.74,12.62,22.5,25.17,Low
31,62.7,46.49,12.19,46.2,9.64,28.12,Low
34,31.69,11.4,12.98,21.31,14.0,61.28,Moderate
25,69.72,53.46,39.94,29.45,20.19,9.15,Healthy
23,62.93,49.55,56.14,30.29,21.96,6.24,Healthy
37,32.88,14.75,6.1,5.69,12.73,76.2,High
33,54.15,43.41,49.62,25.42,12.52,21.89,Low
24,52.97,65.64,27.06,48.85,15.22,23.2,Low
37,66.44,14.54,13.2,27.54,29.2,51.4,Moderate
35,28.63,11.56,6.74,13.51,24.08,70.33,High
36,22.87,16.57,55.59,41.3,6.14,57.72,Moderate
23,30.9,27.45,21.99,30.06,22.88,36.33,Moderate
24,57.13,43.78,56.39,30.07,24.47,8.62,Healthy
36,77.14,30.98,11.53,25.18,13.85,47.38,Moderate
23,76.14,13.19,8.63,41.84,6.44,47.65,Moderate
38,51.04,50.82,12.21,39.54,1.66,41.74,Moderate
24,67.6,45.69,48.79,35.63,13.24,9.36,Healthy
37,23.36,13.64,10.29,14.08,21.74,72.11,High
25,63.42,53.41,33.41,40.91,22.25,7.97,Healthy
31,66.08,37.56,51.18,30.3,17.11,18.79,Low
32,38.8,48.45,17.17,41.01,15.24,31.2,Moderate
34,64.55,49.42,15.26,35.43,12.38,25.63,Low
24,60.4,52.16,42.27,42.54,15.82,6.37,Healthy
31,71.65,47.84,57.08,45.81,5.5,25.12,Low
38,28.35,24.89,12.07,12.25,2.49,73.72,High
23,60.66,44.1,46.12,29.39,13.66,9.27,Healthy
36,23.36,10.7,5.03,43.96,9.51,71.68,High
39,27.35,10.92,27.29,15.96,1.73,75.44,High
33,48.04,54.9,33.28,35.33,11.14,24.96,Low
38,76.57,17.56,13.06,9.13,1.13,72.54,High
38,42.23,50.13,26.04,44.34,4.51,40.68,Moderate
27,77.52,18.13,13.36,44.56,4.14,46.53,Moderate
32,20.18,31.76,18.55,44.92,8.01,53.34,Moderate
22,60.24,34.26,15.14,24.91,26.81,25.63,Low
27,58.55,44.84,57.28,13.28,18.82,16.19,Low
37,48.47,61.04,47.27,34.95,16.41,28.24,Low
25,59.54,48.59,46.03,20.66,21.05,6.35,Healthy
24,50.89,50.47,47.37,40.25,26.05,9.07,Healthy
28,62.73,55.14,20.03,20.56,26.93,21.94,Low
40,26.08,16.37,5.59,46.83,26.82,72.04,High
21,24.3,22.15,33.22,35.29,14.91,41.32,Moderate
20,51.91,58.38,15.48,37.6,29.17,26.99,Low
30,52.83,13.52,25.87,10.02,4.12,51.99,Moderate
34,41.85,26.58,15.38,26.31,23.78,44.59,Moderate
24,59.24,55.64,35.33,38.84,26.69,9.54,Healthy
37,20.37,29.49,10.22,6.36,24.84,71.9,High
40,46.61,10.35,9.88,9.0,23.5,70.14,High
34,50.75,34.06,30.58,31.12,1.1,38.11,Moderate
34,26.23,12.49,29.86,6.27,4.36,72.45,High
23,65.42,43.92,49.73,37.92,21.99,9.19,Healthy
36,73.89,53.38,35.14,25.46,19.23,28.5,Low
20,66.4,29.22,56.32,33.79,28.53,23.84,Low
26,58.43,50.53,42.92,33.03,20.43,3.47,Healthy
34,61.24,67.19,46.78,37.24,18.88,21.9,Low
23,57.78,58.47,47.66,32.14,15.57,9.65,Healthy
21,76.5,48.33,32.38,39.95,29.4,21.78,Low
25,55.42,52.43,7.57,42.43,16.25,17.89,Low
28,59.52,50.32,54.01,29.35,10.17,9.41,Healthy
22,26.33,16.31,13.33,47.22,1.73,59.73,Moderate
37,68.73,60.49,11.21,25.82,24.47,39.46,Moderate
40,53.0,31.58,6.93,38.02,18.23,45.44,Moderate
26,62.89,52.05,51.67,30.43,9.9,8.38,Healthy
40,28.7,18.67,7.74,12.87,27.97,74.99,High
40,50.44,10.24,16.25,6.7,5.73,72.75,High
33,58.36,21.39,58.94,41.82,10.22,31.97,Moderate
21,67.73,68.87,53.5,15.19,5.48,33.15,Moderate
23,62.56,53.37,48.05,32.59,20.12,6.09,Healthy
25,59.71,46.92,51.39,15.6,18.25,9.81,Healthy
40,31.51,16.73,19.3,8.93,13.82,71.97,High
23,24.62,41.3,15.52,24.63,26.94,38.39,Moderate
24,23.8,46.26,59.51,23.26,8.03,30.85,Moderate
38,54.81,37.83,16.42,9.05,10.87,49.42,Moderate
38,20.27,15.82,7.26,23.1,28.2,72.52,High
25,71.79,49.82,46.28,35.13,11.28,9.17,Healthy
22,59.37,46.92,52.82,30.53,17.34,7.4,Healthy
26,62.69,22.77,50.36,43.6,27.72,21.0,Low
40,38.32,10.83,20.07,9.44,25.01,70.42,High
29,43.5,47.53,25.05,35.83,28.49,22.94,Low
22,62.28,52.52,47.75,48.63,7.78,15.91,Low
27,58.87,57.24,44.62,42.36,21.45,9.4,Healthy
40,57.31,44.47,55.16,30.98,28.98,28.35,Low
33,25.38,14.38,5.05,10.23,23.76,70.64,High
25,62.19,54.89,29.66,29.31,23.16,9.3,Healthy
35,65.66,39.91,27.31,26.03,22.67,28.73,Low
34,78.64,11.44,6.98,6.45,2.09,74.97,High
24,57.87,51.34,35.68,26.21,19.81,7.76,Healthy
25,56.19,51.77,48.66,37.11,15.96,4.04,Healthy
22,76.14,63.1,46.39,43.13,13.59,22.84,Low
37,23.53,12.73,9.89,47.16,4.66,74.24,High
27,70.27,31.92,33.44,45.05,15.71,23.6,Low
21,43.97,44.66,7.61,46.39,27.02,33.32,Moderate
24,65.24,51.98,39.6,33.09,15.95,7.52,Healthy
26,68.83,48.81,51.8,45.95,21.22,9.9,Healthy
27,38.9,42.25,58.69,48.13,11.28,25.4,Low
40,20.11,13.05,14.64,48.46,10.96,74.89,High
29,38.3,48.21,29.11,17.5,18.17,28.09,Low
40,20.29,14.67,16.45,47.13,6.27,75.31,High
26,64.04,38.48,24.76,28.33,13.13,18.08,Low
32,28.59,14.46,7.25,10.95,5.46,71.63,High
40,56.62,64.87,50.96,21.25,21.1,33.95,Moderate
40,36.12,65.55,8.11,8.68,3.26,71.2,High
35,20.9,16.9,8.35,15.24,25.47,70.29,High
25,62.06,52.5,13.37,45.97,23.32,15.68,Low
38,77.29,54.88,49.05,5.26,24.79,44.44,Moderate
38,36.8,24.88,11.96,7.19,1.43,73.78,High
37,55.52,68.01,18.91,22.61,3.77,45.89,Moderate
27,70.74,60.11,44.82,38.85,4.86,20.87,Low
26,57.84,28.71,47.71,17.4,26.87,21.96,Low
37,56.28,48.32,28.18,32.27,12.09,25.92,Low
25,56.58,51.59,48.66,36.81,12.79,4.96,Healthy
38,54.16,44.88,24.26,5.26,27.72,45.56,Moderate
27,21.43,41.57,30.8,12.04,16.1,40.64,Moderate
33,31.83,15.22,57.9,45.26,20.53,46.13,Moderate
35,26.86,17.9,33.33,7.19,3.08,70.01,High
24,56.66,50.07,30.42,30.86,22.11,7.83,Healthy
28,34.86,55.76,59.91,15.06,1.34,37.91,Moderate
25,33.43,25.22,26.49,16.64,25.35,39.08,Moderate
37,25.08,16.82,15.51,9.78,27.84,72.66,High
21,62.99,52.28,27.81,29.8,14.57,14.9,Low
26,66.81,56.63,51.22,29.7,18.98,9.34,Healthy
25,78.68,28.73,30.83,31.21,22.93,24.77,Low
39,35.56,25.93,9.49,5.04,5.16,75.22,High
34,24.28,30.61,54.13,37.29,28.65,43.07,Moderate
24,59.52,12.29,16.47,12.84,1.33,47.21,Moderate
38,25.22,21.22,12.3,8.61,23.04,71.9,High
38,27.45,11.9,41.11,5.18,5.93,74.55,High
28,43.5,12.51,20.27,16.77,8.71,49.22,Moderate
40,38.51,19.33,8.89,10.04,27.71,71.04,High
38,44.09,33.48,25.7,37.76,18.87,39.18,Moderate
40,60.14,14.82,6.61,40.56,11.68,53.67,Moderate
25,62.71,48.07,58.08,49.96,22.88,9.12,Healthy
38,33.49,18.92,8.16,6.67,26.79,73.35,High
35,20.24,15.46,11.42,7.88,20.77,73.62,High
34,61.22,27.01,20.39,8.52,12.48,45.69,Moderate
25,58.21,55.07,33.32,29.25,21.23,7.73,Healthy
40,32.88,23.71,5.22,11.36,8.62,74.2,High
23,61.37,13.32,47.56,34.82,20.25,21.87,Low
25,61.0,48.98,40.81,39.67,25.94,4.73,Healthy
25,52.52,47.91,41.02,35.78,17.8,6.35,Healthy
33,57.69,44.68,29.93,24.08,3.57,29.04,Low
24,49.31,62.85,35.61,37.4,2.45,23.98,Low
21,63.25,45.14,16.03,25.22,11.71,23.25,Low
25,66.74,50.73,46.09,23.63,27.43,9.83,Healthy
30,75.61,39.34,32.57,24.91,16.18,26.65,Low
22,58.16,48.12,58.67,37.66,18.93,7.46,Healthy
40,27.7,42.8,13.21,6.32,3.57,70.68,High
22,56.55,41.5,45.97,19.29,12.4,18.34,Low
40,42.63,30.07,22.11,13.37,11.72,56.75,Moderate
39,23.48,20.7,12.26,15.32,1.36,78.38,High
32,22.42,25.57,10.57,6.92,1.28,73.48,High
40,22.0,35.38,51.36,27.96,13.85,49.79,Moderate
20,54.62,11.13,23.87,33.83,22.79,35.1,Moderate
26,64.91,48.89,50.18,28.53,27.91,8.34,Healthy
25,54.95,51.38,48.54,26.85,12.17,7.86,Healthy
40,38.9,45.66,27.76,26.7,3.25,47.02,Moderate
23,61.47,46.84,47.86,25.76,27.25,9.86,Healthy
35,78.12,10.84,11.88,8.99,5.38,70.32,High
29,27.57,59.24,21.86,40.53,20.2,33.7,Moderate
40,32.01,28.42,8.62,15.95,3.71,71.02,High
23,33.99,59.25,7.25,26.55,3.7,41.76,Moderate
23,54.2,28.96,47.06,13.58,12.89,27.47,Low
28,65.45,48.68,53.78,32.89,24.64,9.09,Healthy
24,38.89,48.31,16.39,10.34,23.85,33.02,Moderate
40,52.51,47.01,12.45,23.83,15.45,39.5,Moderate
35,41.16,33.48,41.37,33.77,29.19,35.33,Moderate
24,62.76,45.92,57.17,31.06,27.29,8.48,Healthy
25,27.13,65.46,30.65,7.3,28.45,43.83,Moderate
40,74.3,16.39,8.99,7.24,10.06,71.95,High
37,38.85,15.51,14.85,12.32,3.45,70.05,High
38,25.06,59.3,21.94,40.55,24.0,47.85,Moderate
38,26.18,15.71,13.59,16.58,4.67,74.64,High
38,21.13,27.73,16.42,23.75,26.5,61.46,Moderate
23,55.48,48.32,43.62,43.93,20.89,8.98,Healthy
39,37.27,10.33,48.9,6.24,5.64,70.08,High
27,74.62,65.36,49.55,35.85,9.63,21.47,Low
28,46.7,45.87,52.48,27.85,3.37,22.21,Low
38,32.29,10.44,5.09,6.98,14.55,78.7,High
36,26.42,18.59,33.89,5.12,2.09,73.29,High
31,30.46,69.6,41.29,7.08,27.23,49.3,Moderate
23,62.24,52.22,40.02,23.96,22.14,9.93,Healthy
39,21.1,11.24,12.01,28.57,27.58,71.25,High
39,23.77,22.15,13.8,23.17,2.61,71.77,High
32,59.8,56.2,25.72,23.1,22.71,21.86,Low
24,52.86,49.46,56.99,44.46,16.9,9.22,Healthy
34,60.69,26.5,53.44,43.97,19.75,26.83,Low
30,57.28,50.68,6.17,27.03,2.94,30.61,Moderate
36,29.74,11.25,6.36,13.1,9.12,74.77,High
25,58.64,50.47,43.88,29.78,27.94,5.15,Healthy
23,63.57,36.44,34.44,39.36,11.56,17.41,Low
40,66.54,42.08,45.07,47.94,26.4,33.75,Moderate
25,64.71,48.38,54.92,38.89,10.89,7.4,Healthy
30,53.67,67.74,12.74,42.81,18.66,30.52,Moderate
34,35.15,52.53,46.15,40.86,28.23,29.95,Low
40,28.89,51.75,54.2,12.99,14.62,47.62,Moderate
34,28.23,11.92,52.37,5.34,2.24,70.19,High
25,36.43,60.64,46.49,34.24,24.51,18.52,Low
20,22.99,19.02,12.19,27.91,2.96,60.11,Moderate
24,66.77,47.51,58.74,40.42,19.2,8.29,Healthy
24,55.95,49.72,54.88,26.81,23.6,6.86,Healthy
37,21.13,10.43,22.44,8.94,21.12,73.64,High
23,33.25,34.79,51.39,36.31,13.89,25.54,Low
37,26.38,13.44,10.42,17.33,3.68,75.81,High
35,25.56,16.68,9.15,9.98,4.78,76.35,High
30,35.42,28.37,10.33,28.36,13.51,43.78,Moderate
27,52.53,53.11,56.12,34.2,22.45,9.09,Healthy
40,36.2,16.25,8.55,12.22,3.18,77.73,High
21,58.44,23.98,32.2,29.75,25.41,24.81,Low
25,49.91,26.28,54.56,11.34,2.78,35.81,Moderate
38,72.1,36.57,27.32,10.33,11.07,48.85,Moderate
31,57.43,46.96,32.3,17.69,3.95,27.73,Low
37,22.17,41.87,36.25,36.94,14.95,42.66,Moderate
20,37.48,26.15,57.22,28.13,23.99,33.21,Moderate
38,23.12,10.66,27.2,10.22,17.79,71.69,High
27,64.96,40.52,43.03,9.18,21.45,22.84,Low
34,73.49,62.83,44.65,21.26,5.13,36.75,Moderate
32,48.69,31.79,19.45,44.12,26.81,35.76,Moderate
34,21.6,69.61,16.79,18.95,7.43,59.98,Moderate
25,61.39,50.67,47.08,35.73,29.81,4.73,Healthy
39,20.51,16.1,33.66,9.05,22.93,70.79,High
35,42.81,55.11,16.64,7.59,11.49,48.53,Moderate
33,52.99,25.35,47.4,38.14,7.48,32.14,Moderate
25,57.16,52.83,39.87,30.36,10.84,8.21,Healthy
26,63.71,49.15,59.47,32.47,25.66,6.72,Healthy
40,77.54,62.23,18.49,28.03,5.54,50.22,Moderate
22,57.58,60.75,26.8,9.02,26.48,29.26,Low
25,56.56,52.59,58.49,30.46,18.6,5.13,Healthy
23,41.7,61.51,54.36,44.72,1.54,29.59,Low
39,20.12,23.58,14.67,13.37,25.62,71.4,High
25,56.56,51.16,15.93,10.53,14.24,23.33,Low
26,27.91,58.06,52.09,37.92,3.03,29.81,Low
27,37.66,13.16,18.5,7.28,15.87,54.02,Moderate
25,60.51,45.33,36.51,48.2,23.35,9.76,Healthy
25,50.14,32.18,43.95,8.04,6.25,32.95,Moderate
35,31.78,13.26,12.67,9.13,28.81,70.43,High
40,38.32,11.37,6.95,14.03,17.6,71.32,High
25,59.76,33.02,45.31,41.78,11.14,13.6,Low
26,61.51,40.45,47.24,40.69,20.27,8.31,Healthy
25,52.24,31.34,55.64,46.29,19.23,17.32,Low
28,53.06,49.01,43.18,37.92,16.3,9.97,Healthy
24,62.41,49.37,53.45,28.29,9.94,8.28,Healthy
40,29.64,16.7,43.6,7.34,2.37,74.07,High
34,64.69,31.55,16.99,9.55,23.69,44.13,Moderate
39,46.92,51.3,50.16,10.03,18.99,37.36,Moderate
34,20.44,20.17,49.17,26.89,13.86,50.54,Moderate
20,25.07,36.05,36.52,10.55,12.08,46.73,Moderate
26,34.55,65.97,18.25,49.35,6.18,40.34,Moderate
24,31.46,67.71,18.59,28.94,12.9,35.4,Moderate
35,34.73,28.51,25.08,7.66,17.73,55.42,Moderate
26,58.88,55.08,37.61,30.33,11.6,9.93,Healthy
25,49.24,46.0,56.38,36.4,19.26,8.29,Healthy
26,57.59,49.03,44.69,28.13,12.92,7.29,Healthy
40,32.78,40.26,40.65,46.4,3.1,50.97,Moderate
36,25.76,14.26,7.21,14.85,7.15,74.94,High
36,61.47,60.33,55.02,30.57,13.11,23.92,Low
21,51.64,47.43,48.43,15.15,20.63,19.01,Low
26,63.09,47.11,58.84,46.95,17.85,9.56,Healthy
27,58.58,57.34,56.1,32.7,13.41,9.9,Healthy
30,71.49,41.36,11.93,35.67,17.09,27.3,Low
37,26.1,19.17,8.59,17.06,4.59,73.37,High
23,52.17,52.51,57.04,32.25,23.5,9.78,Healthy
39,50.22,17.89,11.53,5.87,5.5,70.26,High
32,61.29,51.29,53.94,28.36,25.2,13.84,Low
29,59.93,48.3,55.1,27.1,18.73,8.89,Healthy
26,40.24,57.56,24.05,38.49,15.33,22.33,Low
24,36.04,29.17,46.28,7.99,29.53,40.14,Moderate
21,20.64,56.69,35.46,43.52,16.13,33.83,Moderate
38,73.63,20.09,27.25,48.7,12.63,50.57,Moderate
25,71.1,58.76,19.71,39.04,17.32,18.23,Low
25,56.43,48.18,33.77,30.92,25.24,7.56,Healthy
26,66.52,52.47,50.76,41.6,26.32,9.18,Healthy
40,22.75,21.51,15.65,9.47,15.74,74.17,High
33,64.02,44.34,20.64,18.72,10.73,31.41,Moderate
26,59.66,53.04,55.84,29.34,20.65,4.91,Healthy
25,57.91,53.08,49.29,26.8,27.8,7.19,Healthy
25,59.65,49.88,39.34,30.23,17.11,3.21,Healthy
24,69.63,51.09,20.62,26.62,27.32,17.88,Low
25,53.15,40.62,43.9,35.39,24.05,9.69,Healthy
40,30.91,23.04,17.68,14.78,4.76,70.77,High
33,70.0,46.0,45.24,14.0,14.59,28.3,Low
32,68.11,37.43,54.99,27.9,5.57,28.0,Low
25,66.19,44.55,38.25,28.77,23.39,9.65,Healthy
32,30.79,57.19,21.77,17.35,24.15,41.61,Moderate
38,40.06,15.96,9.6,5.96,15.88,70.44,High
23,64.2,51.82,48.89,36.92,18.19,6.24,Healthy
21,58.46,53.01,44.25,35.17,19.72,8.22,Healthy
34,41.08,11.36,7.43,43.27,19.93,54.74,Moderate
40,47.05,47.9,25.31,34.34,20.89,32.87,Moderate
20,58.59,47.93,44.99,39.33,20.02,9.71,Healthy
38,20.67,18.63,10.3,13.59,2.23,80.71,High
23,61.0,57.33,47.5,30.45,19.52,7.92,Healthy
40,28.28,10.69,9.45,10.74,8.61,81.68,High
34,41.64,18.87,22.3,17.1,25.84,51.42,Moderate
30,51.72,44.09,51.92,27.62,24.21,16.67,Low
34,78.6,47.41,31.51,5.25,22.71,41.28,Moderate
22,59.47,46.12,58.45,31.49,22.77,8.36,Healthy
25,20.56,56.32,48.97,35.03,20.35,22.95,Low
33,69.63,36.44,50.52,39.9,28.86,26.22,Low
40,28.15,22.99,7.82,49.12,4.98,72.4,High
28,61.69,51.6,50.58,35.05,9.93,9.24,Healthy
29,57.65,45.07,44.14,7.18,23.82,23.8,Low
27,36.0,41.79,30.19,8.37,26.65,36.97,Moderate
23,58.39,50.3,49.66,43.62,23.01,6.52,Healthy
40,49.83,12.06,7.79,9.61,29.94,70.87,High
40,24.7,65.68,16.56,6.97,29.11,70.32,High
27,51.89,67.08,27.33,19.69,8.32,29.77,Low
36,20.32,39.94,33.89,47.31,25.18,47.54,Moderate
